Coupon_Record_ID,Consumption_Record_ID,Member_ID,Coupon_ID
33999,115565,21083,41
34000,115566,46168,25
34001,115572,64482,29
34002,115573,60523,15
34003,115574,46395,47
34004,115577,48232,50
34005,115579,76046,25
34006,115584,15439,43
34007,115586,33213,29
34008,115588,10058,22
34009,115592,53651,50
34010,115594,91490,29
34011,115595,95098,47
34012,115596,2293,29
34013,115597,54760,27
34014,115599,44886,29
34015,115602,52524,18
34016,115607,83655,48
34017,115608,82714,34
34018,115609,62780,29
34019,115614,100750,23
34020,115621,28484,34
34021,115622,104895,29
34022,115623,97712,18
34023,115627,91013,27
34024,115629,1193,29
34025,115630,25062,22
34026,115632,45168,23
34027,115636,73013,34
34028,115641,88635,34
34029,115646,64740,15
34030,115647,55430,47
34031,115650,87447,29
34032,115652,83017,29
34033,115659,88827,5
34034,115660,73967,10
34035,115662,112508,23
34036,115672,85622,29
34037,115677,19856,29
34038,115681,100531,29
34039,115693,83772,16
34040,115694,71141,22
34041,115695,56209,48
34042,115709,79557,10
34043,115710,24950,29
34044,115712,98916,53
34045,115713,94785,2
34046,115718,28704,41
34047,115719,28511,29
34048,115720,111819,29
34049,115722,69635,29
34050,115726,66920,68
34051,115729,7373,29
34052,115740,96233,29
34053,115741,76392,22
34054,115742,105060,49
34055,115745,78069,16
34056,115750,62189,70
34057,115752,88683,47
34058,115757,73987,65
34059,115758,89927,51
34060,115761,79522,34
34061,115765,22519,15
34062,115771,96246,48
34063,115774,12711,46
34064,115780,38508,48
34065,115783,39160,38
34066,115784,66578,29
34067,115785,98838,22
34068,115788,38271,29
34069,115802,25342,28
34070,115809,48545,10
34071,115811,65958,16
34072,115817,103148,28
34073,115820,66708,34
34074,115826,8426,23
34075,115828,5109,61
34076,115829,6333,48
34077,115830,95424,68
34078,115831,15089,22
34079,115832,103645,29
34080,115840,104824,22
34081,115842,58070,71
34082,115843,36030,29
34083,115847,112125,29
34084,115860,24797,28
34085,115863,1926,60
34086,115864,34373,29
34087,115866,102916,28
34088,115869,10929,29
34089,115870,31160,23
34090,115871,74780,25
34091,115878,17197,49
34092,115880,20521,49
34093,115882,38027,51
34094,115888,6172,15
34095,115892,41142,29
34096,115895,55996,49
34097,115896,45520,28
34098,115898,99347,50
34099,115899,51526,22
34100,115902,74100,68
34101,115903,44287,20
34102,115907,27344,34
34103,115909,103089,29
34104,115912,38974,29
34105,115914,4807,15
34106,115916,15224,20
34107,115919,51390,27
34108,115921,26053,23
34109,115924,11936,49
34110,115925,54319,68
34111,115927,78780,24
34112,115933,74571,16
34113,115935,109079,23
34114,115940,18460,16
34115,115941,52514,29
34116,115951,62292,49
34117,115952,53412,15
34118,115953,108753,51
34119,115966,48140,34
34120,115974,51283,29
34121,115977,109268,24
34122,115985,48453,48
34123,115986,109354,53
34124,115996,103121,50
34125,115997,41892,29
34126,116004,74006,23
34127,116007,94581,29
34128,116011,108417,22
34129,116013,72924,29
34130,116019,51315,34
34131,116020,106493,25
34132,116021,80837,49
34133,116029,59778,29
34134,116030,6800,15
34135,116031,20469,29
34136,116035,56672,29
34137,116038,105870,23
34138,116046,12917,53
34139,116048,85856,29
34140,116053,24144,52
34141,116060,104365,29
34142,116061,31594,18
34143,116065,60718,29
34144,116067,24208,22
34145,116068,9444,34
34146,116070,40077,23
34147,116076,72775,29
34148,116079,50356,10
34149,116082,102192,25
34150,116083,35406,26
34151,116087,17179,68
34152,116089,111383,43
34153,116091,46339,26
34154,116092,15723,34
34155,116106,93004,29
34156,116116,7780,48
34157,116120,80599,29
34158,116129,18854,70
34159,116130,99510,29
34160,116131,97584,48
34161,116132,90208,34
34162,116143,27019,49
34163,116147,71492,29
34164,116149,106386,47
34165,116154,73380,16
34166,116156,82415,29
34167,116158,22465,29
34168,116160,34510,23
34169,116161,53894,29
34170,116165,12525,46
34171,116169,35887,28
34172,116174,33258,29
34173,116175,58155,21
34174,116177,101431,29
34175,116178,69791,17
34176,116179,58120,29
34177,116180,16987,43
34178,116182,77810,22
34179,116183,46645,29
34180,116184,10982,29
34181,116194,107996,38
34182,116196,35221,29
34183,116197,60834,29
34184,116201,10461,28
34185,116206,16288,24
34186,116207,101866,29
34187,116209,48503,15
34188,116211,68850,29
34189,116213,35596,27
34190,116214,26189,29
34191,116217,36808,70
34192,116218,6139,21
34193,116219,18236,65
34194,116241,29964,34
34195,116242,70660,24
34196,116244,83005,47
34197,116245,101204,29
34198,116250,9181,29
34199,116257,66009,52
34200,116260,64802,22
34201,116262,10735,68
34202,116263,20822,48
34203,116265,18249,29
34204,116268,63669,24
34205,116272,20563,52
34206,116277,35493,48
34207,116280,90977,10
34208,116282,45427,24
34209,116288,10242,21
34210,116290,93741,22
34211,116291,71516,29
34212,116293,111183,29
34213,116306,15446,10
34214,116308,49179,22
34215,116313,85810,24
34216,116316,56245,29
34217,116317,60002,34
34218,116321,74598,27
34219,116327,28883,27
34220,116333,63441,47
34221,116335,67750,46
34222,116336,105234,28
34223,116338,15985,46
34224,116339,91771,49
34225,116343,81478,51
34226,116345,21788,29
34227,116348,83784,24
34228,116353,89205,48
34229,116354,33959,29
34230,116357,45532,29
34231,116363,55187,29
34232,116373,86721,26
34233,116377,36852,27
34234,116390,73289,29
34235,116401,93156,25
34236,116402,109233,46
34237,116408,52553,29
34238,116413,19908,25
34239,116415,62469,2
34240,116418,60158,47
34241,116428,100097,29
34242,116429,82284,29
34243,116432,76071,15
34244,116439,13580,68
34245,116442,90231,29
34246,116443,82587,29
34247,116450,103559,24
34248,116451,111570,29
34249,116457,35648,16
34250,116459,92011,10
34251,116461,52815,50
34252,116463,26505,47
34253,116465,39301,50
34254,116467,47532,29
34255,116472,70711,29
34256,116473,46364,28
34257,116482,70947,53
34258,116483,32148,10
34259,116486,94121,26
34260,116489,23353,29
34261,116490,25467,16
34262,116491,99144,22
34263,116496,43328,17
34264,116498,54452,28
34265,116499,101448,29
34266,116501,44109,53
34267,116503,16,5
34268,116504,53835,24
34269,116509,39510,18
34270,116510,75145,47
34271,116517,18349,50
34272,116518,23460,28
34273,116532,91322,29
34274,116543,107452,29
34275,116546,56965,68
34276,116554,87683,28
34277,116557,78888,29
34278,116558,67106,25
34279,116559,68901,48
34280,116560,2506,52
34281,116573,110343,16
34282,116576,14973,29
34283,116577,10063,29
34284,116586,22281,16
34285,116587,105043,26
34286,116596,75777,22
34287,116597,12421,52
34288,116599,34221,29
34289,116603,101385,34
34290,116606,19342,16
34291,116607,30506,28
34292,116608,112120,29
34293,116609,37484,29
34294,116610,637,29
34295,116616,85330,17
34296,116619,106373,53
34297,116622,101763,29
34298,116625,93431,34
34299,116629,4536,26
34300,116632,29754,24
34301,116634,28952,49
34302,116636,54626,41
34303,116637,28007,29
34304,116640,17765,10
34305,116647,35364,52
34306,116650,50879,47
34307,116655,16587,18
34308,116656,79968,47
34309,116658,50952,71
34310,116662,33157,28
34311,116663,73705,29
34312,116664,78741,20
34313,116665,19623,21
34314,116669,103595,37
34315,116671,83648,16
34316,116672,59090,10
34317,116674,68369,34
34318,116675,2796,23
34319,116676,20589,29
34320,116679,16486,2
34321,116684,88844,38
34322,116685,56968,52
34323,116689,77850,29
34324,116693,76419,28
34325,116697,32331,29
34326,116699,77343,48
34327,116705,35068,59
34328,116708,37009,34
34329,116709,69998,25
34330,116712,4181,10
34331,116716,14060,41
34332,116727,82593,48
34333,116732,6356,59
34334,116736,61885,29
34335,116740,112503,16
34336,116741,20506,52
34337,116743,17777,47
34338,116751,100490,9
34339,116752,109405,50
34340,116754,64159,29
34341,116755,4554,49
34342,116756,97764,29
34343,116759,44507,29
34344,116768,20483,20
34345,116780,24669,23
34346,116782,106853,52
34347,116784,84667,47
34348,116788,97736,15
34349,116793,69342,24
34350,116795,85013,37
34351,116808,51845,51
34352,116811,48074,61
34353,116812,24904,24
34354,116813,15322,25
34355,116814,106455,26
34356,116815,98544,29
34357,116816,41490,16
34358,116824,59056,24
34359,116828,83947,15
34360,116831,33592,29
34361,116833,44791,5
34362,116836,8006,34
34363,116840,88843,47
34364,116841,6939,26
34365,116844,86771,15
34366,116851,28114,29
34367,116854,102904,19
34368,116861,15716,29
34369,116862,48424,15
34370,116864,31732,22
34371,116866,8919,34
34372,116868,90357,29
34373,116869,11652,21
34374,116876,88242,29
34375,116879,101223,20
34376,116880,54923,29
34377,116881,38203,29
34378,116888,6915,29
34379,116894,39756,29
34380,116898,73917,29
34381,116904,79970,41
34382,116905,93342,29
34383,116908,32708,20
34384,116912,77457,29
34385,116916,18150,22
34386,116919,104152,53
34387,116922,33853,68
34388,116923,6958,15
34389,116926,94732,50
34390,116928,77676,61
34391,116930,50240,60
34392,116931,63227,22
34393,116932,84582,28
34394,116937,108269,29
34395,116938,56899,70
34396,116940,89021,29
34397,116941,83590,53
34398,116943,16531,29
34399,116949,103234,27
34400,116950,42183,29
34401,116952,91285,29
34402,116954,6773,29
34403,116959,66637,29
34404,116961,78269,34
34405,116962,19437,49
34406,116965,94565,41
34407,116973,53394,29
34408,116976,90160,50
34409,116981,54491,65
34410,116982,62233,24
34411,116984,58475,34
34412,116986,5351,29
34413,116989,67817,51
34414,116991,64042,29
34415,116995,66840,15
34416,116997,109905,22
34417,117002,99491,47
34418,117008,75150,29
34419,117013,70532,15
34420,117018,111928,26
34421,117030,80591,68
34422,117034,25197,19
34423,117035,34103,6
34424,117037,33192,40
34425,117038,112085,23
34426,117041,66920,15
34427,117042,43454,22
34428,117044,65454,61
34429,117047,102247,23
34430,117052,23299,51
34431,117059,86678,10
34432,117060,78087,38
34433,117061,81994,29
34434,117063,110170,46
34435,117064,62449,47
34436,117070,60656,29
34437,117080,79306,39
34438,117084,3803,22
34439,117087,81550,29
34440,117092,15847,24
34441,117106,48583,24
34442,117109,79892,28
34443,117129,58889,47
34444,117133,110653,68
34445,117135,553,51
34446,117136,96953,53
34447,117138,80303,29
34448,117139,16072,29
34449,117140,8465,34
34450,117146,18478,41
34451,117151,79227,29
34452,117155,9597,34
34453,117158,48149,16
34454,117162,26232,51
34455,117166,60074,34
34456,117168,92133,24
34457,117170,111459,19
34458,117172,2922,46
34459,117174,86467,70
34460,117178,4813,16
34461,117180,29610,41
34462,117185,75405,49
34463,117196,29440,53
34464,117197,88501,22
34465,117198,33460,48
34466,117205,82221,29
34467,117206,31801,16
34468,117213,50479,40
34469,117217,55057,52
34470,117221,93881,21
34471,117227,15399,29
34472,117228,48899,25
34473,117229,92365,68
34474,117232,44324,62
34475,117237,98243,60
34476,117252,7500,29
34477,117257,111977,24
34478,117259,2242,68
34479,117267,101780,29
34480,117269,106443,29
34481,117270,11274,29
34482,117271,13769,16
34483,117275,55641,29
34484,117277,38249,29
34485,117278,65316,65
34486,117280,47295,8
34487,117283,81253,29
34488,117285,83527,29
34489,117287,70038,1
34490,117290,93366,48
34491,117291,95482,49
34492,117292,56421,51
34493,117293,61442,29
34494,117302,75557,34
34495,117305,24433,27
34496,117309,71241,23
34497,117317,82879,29
34498,117324,15850,29
34499,117328,30851,29
34500,117330,26444,49
34501,117332,105739,53
34502,117334,95308,46
34503,117335,27734,48
34504,117338,73320,51
34505,117339,76421,47
34506,117346,27311,29
34507,117348,54418,10
34508,117350,5750,6
34509,117351,44964,29
34510,117352,42458,49
34511,117353,76388,29
34512,117360,95310,17
34513,117362,44423,70
34514,117367,106953,26
34515,117378,16012,48
34516,117379,35002,22
34517,117383,31794,29
34518,117384,3027,20
34519,117385,15949,59
34520,117388,62666,24
34521,117389,2190,29
34522,117400,33230,46
34523,117403,45909,29
34524,117406,43598,29
34525,117407,63679,29
34526,117412,100239,29
34528,117425,66001,68
34529,117426,56162,19
34530,117429,6238,29
34531,117431,111056,29
34532,117433,14885,49
34533,117435,92673,29
34534,117438,31575,15
34535,117446,14360,29
34536,117453,62915,15
34537,117455,56220,25
34538,117457,3794,50
34539,117460,103082,29
34540,117466,64554,27
34541,117469,107091,15
34542,117470,97088,29
34543,117475,41067,34
34544,117478,33347,10
34545,117479,77654,49
34546,117481,42156,34
34547,117488,41567,34
34548,117490,11220,29
34549,117491,96934,50
34550,117493,93434,47
34551,117496,102043,29
34552,117498,14274,9
34553,117500,112649,29
34554,117502,93918,29
34555,117504,70520,29
34556,117513,46783,29
34557,117514,69631,19
34558,117515,26760,29
34559,117520,41393,15
34560,117526,73688,2
34561,117528,43346,29
34562,117532,41558,16
34563,117533,64867,29
34564,117534,10510,29
34565,117538,31003,23
34566,117540,98542,25
34567,117542,91180,15
34568,117543,21636,53
34569,117544,102987,26
34570,117548,105252,29
34571,117556,82652,23
34572,117557,12586,15
34573,117572,54349,23
34574,117580,103643,29
34575,117581,12118,34
34576,117583,22124,47
34577,117585,73265,23
34578,117586,102068,50
34579,117588,82875,29
34580,117589,110578,48
34581,117591,70716,50
34582,117592,106379,10
34583,117601,3455,29
34584,117603,35786,27
34585,117605,32510,16
34586,117606,9749,34
34587,117609,19578,29
34588,117614,46216,8
34589,117618,32366,29
34590,117620,96609,19
34591,117621,70512,15
34592,117629,1951,61
34593,117636,71082,70
34594,117638,49182,29
34595,117643,96043,28
34596,117648,73266,9
34597,117651,102306,20
34598,117656,83870,29
34599,117662,102968,29
34600,117665,45332,29
34601,117666,9823,22
34602,117670,6940,29
34603,117671,44352,9
34604,117674,70922,22
34605,117680,67790,53
34606,117682,103311,50
34607,117684,54280,17
34608,117686,44968,29
34609,117687,60330,29
34610,117691,69452,34
34611,117694,111650,46
34612,117699,67424,63
34613,117701,93232,5
34614,117703,45203,53
34615,117706,66,24
34616,117707,84175,46
34617,117709,104211,48
34618,117711,94801,53
34619,117718,59155,6
34620,117721,76156,47
34621,117722,67006,26
34622,117724,9581,18
34623,117726,38427,70
34624,117732,108645,29
34625,117735,61559,18
34626,117736,6486,29
34627,117738,98356,48
34628,117742,62579,23
34629,117744,24779,63
34630,117748,35659,10
34631,117753,79813,29
34632,117754,25869,15
34633,117755,55619,34
34634,117758,13533,19
34635,117764,86600,29
34636,117765,63136,29
34637,117766,112003,9
34638,117769,11530,49
34639,117770,53097,48
34640,117773,33075,17
34641,117776,89810,29
34642,117777,14566,29
34643,117781,47037,43
34644,117782,100067,17
34645,117784,46709,22
34646,117785,66873,22
34647,117797,37723,28
34648,117798,109733,22
34649,117799,95302,29
34650,117801,16425,29
34651,117802,53342,60
34652,117807,4340,37
34653,117809,55456,52
34654,117811,104440,29
34655,117812,57969,21
34656,117816,11765,23
34657,117829,99103,47
34658,117830,73232,38
34659,117831,68715,62
34660,117833,34679,29
34661,117838,56008,29
34662,117839,61297,26
34663,117840,77882,16
34664,117841,85766,29
34665,117843,24325,25
34666,117860,8239,48
34667,117862,93883,16
34668,117866,57895,53
34669,117868,32179,16
34670,117871,106180,29
34671,117873,102080,16
34672,117874,104963,38
34673,117875,94821,23
34674,117877,102422,70
34675,117882,49558,29
34676,117883,7266,29
34677,117885,35683,29
34678,117887,110937,53
34679,117890,39304,29
34680,117893,66948,6
34681,117894,97783,43
34682,117895,21653,29
34683,117899,21274,25
34684,117900,19232,16
34685,117904,31355,23
34686,117913,103970,16
34687,117917,19876,28
34688,117918,85931,20
34689,117922,27714,48
34690,117924,53889,18
34691,117925,7934,28
34692,117930,70547,60
34693,117932,19459,48
34694,117937,5870,22
34695,117939,21991,34
34696,117946,19703,51
34697,117947,94456,29
34698,117948,43650,47
34699,117952,13778,22
34700,117954,6499,29
34701,117955,99868,16
34702,117957,86630,2
34703,117960,14841,18
34704,117964,60108,25
34705,117965,24959,10
34706,117967,4125,26
34707,117968,47847,29
34708,117972,34807,29
34709,117973,89502,39
34710,117975,76368,29
34711,117980,47938,16
34712,117984,59549,15
34713,117990,21504,28
34714,117992,91467,53
34715,117996,72083,46
34716,118003,67313,34
34717,118006,91410,15
34718,118010,35784,29
34719,118014,49447,29
34720,118015,19860,29
34721,118021,37617,16
34722,118024,2396,22
34723,118027,102131,26
34724,118036,100323,49
34725,118037,30575,15
34726,118040,99028,21
34727,118046,49433,16
34728,118048,58315,68
34729,118055,104892,47
34730,118059,45463,15
34731,118060,43583,29
34732,118062,82571,39
34733,118067,48112,22
34734,118072,85109,29
34735,118076,37723,29
34736,118077,81180,29
34737,118079,105611,50
34738,118080,1847,24
34739,118081,108789,29
34740,118084,66729,26
34741,118089,53073,16
34742,118092,63309,29
34743,118093,68439,9
34744,118099,104517,24
34745,118101,53016,27
34746,118105,29148,34
34747,118108,25068,62
34748,118110,27802,59
34749,118115,85469,24
34750,118121,15811,53
34751,118122,71144,22
34752,118123,69328,15
34753,118126,42627,46
34754,118136,17817,43
34755,118137,61512,47
34756,118141,95826,48
34757,118145,105073,10
34758,118146,89258,29
34759,118153,62107,29
34760,118158,70124,52
34761,118163,7878,51
34762,118164,9964,23
34763,118167,2453,29
34764,118169,4183,16
34765,118171,25866,48
34766,118172,32730,29
34767,118176,66456,53
34768,118187,25283,29
34769,118190,83772,29
34770,118201,72658,34
34771,118207,24882,22
34772,118208,56514,46
34773,118209,18583,29
34774,118210,46581,29
34775,118215,6347,34
34776,118216,68138,49
34777,118220,18210,22
34778,118224,41080,25
34779,118227,28883,29
34780,118230,97204,29
34781,118233,92156,29
34782,118239,41312,47
34783,118241,1230,7
34784,118246,16412,38
34785,118248,42845,29
34786,118254,35888,59
34787,118257,33524,24
34788,118258,42370,29
34789,118262,5430,24
34790,118263,34277,29
34791,118266,21863,28
34792,118267,31781,49
34793,118268,66827,37
34794,118269,92972,29
34795,118275,46894,20
34796,118277,23656,21
34797,118286,95597,16
34798,118287,64720,47
34799,118289,45649,26
34800,118292,44363,23
34801,118297,64916,48
34802,118300,7671,27
34803,118304,69656,5
34804,118305,21606,23
34805,118309,11562,18
34806,118315,46681,29
34807,118319,86418,29
34808,118320,2006,29
34809,118326,62419,25
34810,118327,77386,16
34811,118328,63770,29
34812,118331,53251,47
34813,118333,40362,17
34814,118337,41457,21
34815,118340,41923,29
34816,118344,12393,29
34817,118346,102791,29
34818,118354,5006,29
34819,118360,47451,29
34820,118361,77447,29
34821,118362,61711,29
34822,118364,106092,16
34823,118365,91682,22
34824,118372,34920,52
34825,118373,88626,21
34826,118376,14564,29
34827,118377,60585,22
34828,118378,7332,68
34829,118379,43287,40
34830,118387,10265,19
34831,118390,110541,29
34832,118392,82132,7
34833,118393,45663,25
34834,118402,18357,28
34835,118404,109459,21
34836,118407,73197,68
34837,118412,55353,29
34838,118415,105268,29
34839,118419,22383,28
34840,118421,50879,22
34841,118427,79911,34
34842,118435,53479,52
34843,118436,68050,52
34844,118437,39381,27
34845,118441,103864,15
34846,118443,7593,48
34847,118448,72139,29
34848,118450,8722,22
34849,118457,86549,68
34850,118459,4248,29
34851,118463,100016,34
34852,118465,82328,50
34853,118469,53518,68
34854,118472,7096,22
34855,118474,13215,47
34856,118482,91303,29
34857,118484,105358,43
34858,118485,109445,15
34859,118490,100750,29
34860,118492,58077,18
34861,118499,96324,25
34862,118501,16070,27
34863,118504,58572,26
34864,118505,28092,29
34865,118506,30551,15
34866,118515,12935,53
34867,118516,1755,29
34868,118520,87276,17
34869,118523,67838,51
34870,118524,80208,24
34871,118527,111440,29
34872,118533,101882,38
34873,118540,11245,29
34874,118541,82903,29
34875,118543,89365,61
34876,118551,102469,34
34877,118555,91485,25
34878,118562,100087,24
34879,118570,96252,49
34880,118571,85717,68
34881,118572,8452,53
34882,118579,104161,48
34883,118586,69636,28
34884,118589,47326,16
34885,118590,46808,47
34886,118592,10976,15
34887,118594,7613,48
34888,118597,39087,29
34889,118599,83470,52
34890,118604,23798,23
34891,118606,51451,21
34892,118609,96779,16
34893,118614,61536,34
34894,118616,78016,24
34895,118621,48581,27
34896,118622,5614,29
34897,118623,84700,46
34898,118626,57683,49
34899,118627,3338,29
34900,118628,86021,25
34901,118629,10860,52
34902,118634,68237,15
34903,118636,101636,10
34904,118638,62327,26
34905,118639,94682,29
34906,118642,58362,15
34907,118643,24188,60
34908,118644,57228,29
34909,118650,37564,29
34910,118651,58914,22
34911,118654,66528,20
34912,118655,28327,19
34913,118656,77577,49
34914,118660,42306,29
34915,118662,109018,29
34916,118664,31510,16
34917,118666,18710,48
34918,118667,59871,34
34919,118675,55826,29
34920,118676,39265,25
34921,118679,20178,15
34922,118684,23533,29
34923,118685,96079,50
34924,118687,43763,22
34925,118691,10336,29
34926,118692,57625,49
34927,118700,98014,29
34928,118702,84507,5
34929,118704,109557,16
34930,118711,105930,43
34931,118712,103569,34
34932,118720,13349,16
34933,118726,91436,29
34934,118736,4973,21
34935,118738,23936,49
34936,118740,79842,23
34937,118741,51840,29
34938,118746,16899,29
34939,118758,69603,71
34940,118759,100469,47
34941,118761,7802,21
34942,118763,43059,29
34943,118773,68193,59
34944,118777,75327,61
34945,118779,21546,49
34946,118784,23740,38
34947,118786,39301,29
34948,118790,33281,68
34949,118792,71634,17
34950,118794,105124,28
34951,118795,90302,48
34952,118803,101430,48
34953,118804,7357,15
34954,118806,1791,15
34955,118816,95487,20
34956,118818,103810,26
34957,118820,49712,27
34958,118823,3402,20
34959,118833,52784,24
34960,118834,103105,28
34961,118845,18280,50
34962,118850,66459,29
34963,118853,75653,47
34964,118858,38179,22
34965,118859,102667,15
34966,118870,7372,29
34967,118878,27195,46
34968,118890,69107,48
34969,118891,85575,29
34970,118895,107784,47
34971,118897,72247,48
34972,118898,11302,50
34973,118899,22957,16
34974,118902,37651,29
34975,118904,90482,37
34976,118905,28776,19
34977,118909,51306,70
34978,118912,59255,18
34979,118920,110049,28
34980,118923,79844,34
34981,118924,99959,51
34982,118927,11316,34
34983,118935,38582,29
34984,118941,12795,18
34985,118944,85824,29
34986,118948,51830,29
34987,118949,96798,29
34988,118950,3591,22
34989,118953,35728,60
34990,118954,56210,48
34991,118957,22490,34
34992,118962,39518,16
34993,118964,45989,20
34994,118969,85960,29
34995,118972,36053,29
34996,118973,24240,48
34998,118979,68727,29
34999,118986,60024,20
35000,118991,76353,49
35001,118994,93522,25
35002,118995,101033,49
35003,118996,22853,65
35004,118997,57775,18
35005,119000,79069,41
35006,119001,58403,47
35007,119005,57819,48
35008,119006,101442,10
35009,119008,92557,52
35010,119016,103956,29
35011,119018,85059,29
35012,119021,39230,53
35013,119022,98177,29
35014,119024,96027,21
35015,119026,62301,48
35016,119027,53120,29
35017,119033,18644,25
35018,119035,90811,68
35019,119037,30379,19
35020,119038,17944,29
35021,119039,17009,2
35022,119040,33548,25
35023,119041,43626,47
35024,119042,86061,29
35025,119050,53725,19
35026,119051,35475,71
35027,119052,110855,22
35028,119053,898,23
35029,119055,44570,22
35030,119058,77857,16
35031,119059,74906,15
35032,119062,95616,10
35033,119071,25584,68
35034,119072,111507,48
35035,119073,8951,29
35036,119075,82462,20
35037,119076,8660,22
35038,119078,74865,29
35039,119084,69126,29
35040,119085,109771,15
35041,119087,82887,24
35042,119088,27569,29
35043,119089,56787,47
35044,119090,102102,29
35045,119091,15495,68
35046,119098,70364,29
35047,119101,97731,29
35048,119106,108071,8
35049,119107,92050,49
35050,119108,82569,6
35051,119109,78092,16
35052,119111,46836,29
35053,119115,50415,51
35054,119120,22489,29
35055,119123,88761,10
35056,119124,54113,72
35057,119134,84327,29
35058,119136,110326,61
35059,119138,73394,17
35060,119143,93908,29
35061,119148,49874,15
35062,119150,92670,16
35063,119151,67834,9
35064,119153,86693,15
35065,119157,39667,24
35066,119159,63079,22
35067,119163,5357,17
35068,119167,68917,53
35069,119169,91379,70
35070,119170,38915,23
35071,119177,23633,2
35072,119180,98585,48
35073,119181,4405,15
35074,119188,52730,29
35075,119189,100825,29
35076,119198,30210,48
35077,119207,85519,16
35078,119208,33855,9
35079,119209,75842,20
35080,119211,89863,48
35081,119217,26073,15
35082,119220,97068,8
35083,119224,23315,16
35084,119227,71779,29
35085,119228,94226,23
35086,119229,41428,16
35087,119230,78414,29
35088,119234,68328,34
35089,119238,16073,10
35090,119240,48850,24
35091,119243,92311,29
35092,119244,51343,50
35093,119248,18676,29
35094,119249,21609,29
35095,119266,36581,28
35096,119267,98973,29
35097,119271,73789,24
35098,119280,55379,49
35099,119281,111562,68
35100,119283,67178,9
35101,119287,36567,27
35102,119291,73012,48
35103,119297,48307,29
35104,119298,63072,25
35105,119304,58548,59
35106,119305,41115,71
35107,119310,8020,29
35108,119314,65291,29
35109,119315,13153,29
35110,119316,28774,41
35111,119319,14631,24
35112,119331,5679,29
35113,119333,48797,29
35114,119339,98705,50
35115,119340,29848,29
35116,119343,36142,50
35117,119348,29417,27
35118,119350,14113,37
35119,119351,7011,10
35120,119352,32035,28
35121,119353,86367,29
35122,119357,107926,29
35123,119361,5012,16
35124,119370,3097,6
35125,119375,65026,70
35126,119376,66231,29
35127,119381,61362,29
35128,119383,9279,53
35129,119397,17461,29
35130,119400,56442,29
35131,119403,21366,29
35132,119406,101854,25
35133,119407,97958,22
35134,119409,96348,28
35135,119411,78871,47
35136,119419,67359,29
35137,119425,103603,48
35138,119427,45678,29
35139,119430,40646,22
35140,119437,78475,10
35141,119438,5388,34
35142,119440,104483,29
35143,119442,13533,29
35144,119443,93928,53
35145,119449,26101,26
35146,119456,47222,29
35147,119458,2080,24
35148,119462,86847,29
35149,119470,75472,25
35150,119472,101922,10
35151,119473,100078,15
35152,119476,34244,23
35153,119479,16621,50
35154,119481,43767,47
35155,119482,29628,29
35156,119484,11107,29
35157,119485,14794,10
35158,119486,89601,53
35159,119487,24895,29
35160,119488,25041,16
35161,119497,3187,51
35162,119498,111634,47
35163,119505,64157,34
35164,119507,46044,29
35165,119510,14085,29
35166,119511,3786,29
35167,119513,38457,10
35168,119516,24421,28
35169,119525,37789,47
35170,119527,84276,25
35171,119529,84400,29
35172,119535,23590,25
35173,119538,74074,22
35174,119539,51714,29
35175,119546,25101,48
35176,119548,86831,17
35177,119555,35686,34
35178,119559,41906,19
35179,119562,4649,29
35180,119565,31371,15
35181,119566,20303,26
35182,119567,42499,50
35183,119573,33728,17
35184,119575,106694,23
35185,119581,106462,68
35186,119583,25134,29
35187,119585,50269,29
35188,119587,36169,50
35189,119592,14101,29
35190,119593,110095,29
35191,119595,56990,29
35192,119596,87842,28
35193,119601,29445,47
35194,119602,10974,29
35195,119612,77310,34
35196,119617,20295,53
35197,119619,4137,53
35198,119624,28427,22
35199,119625,38556,60
35200,119629,53977,29
35201,119633,38411,37
35202,119635,79159,47
35203,119638,101160,29
35204,119640,8715,29
35205,119650,58801,48
35206,119651,18139,22
35207,119652,109089,51
35208,119655,55321,10
35209,119659,73345,38
35210,119660,37027,17
35211,119661,12770,29
35212,119665,105670,29
35213,119673,83243,29
35214,119675,30328,10
35215,119681,72212,52
35216,119687,30025,34
35217,119688,98831,15
35218,119691,76727,51
35219,119694,65806,17
35220,119698,72852,47
35221,119699,18654,16
35222,119700,108116,26
35223,119701,12753,34
35224,119702,18172,29
35225,119704,39026,29
35226,119707,16206,47
35227,119715,54394,23
35228,119718,89483,47
35229,119725,80884,22
35230,119728,89232,47
35231,119729,62156,46
35232,119732,45984,29
35233,119736,36619,68
35234,119738,26439,17
35235,119741,21303,29
35236,119743,92378,19
35237,119745,75457,34
35238,119752,72959,24
35239,119755,74641,47
35240,119759,61798,29
35241,119761,63507,16
35242,119765,85999,47
35243,119767,47312,48
35244,119781,94035,29
35245,119785,74013,25
35246,119788,14866,24
35247,119793,111194,23
35248,119799,106082,16
35249,119800,69666,23
35250,119802,25342,17
35251,119809,12595,29
35252,119824,61506,24
35253,119825,85643,50
35254,119826,69961,16
35255,119830,37271,29
35256,119839,29696,71
35257,119842,6091,59
35258,119849,94324,61
35259,119857,81011,18
35260,119859,41164,28
35261,119861,5477,22
35262,119865,9208,29
35263,119869,55913,51
35264,119870,12865,16
35265,119874,31452,29
35266,119876,70312,48
35267,119879,84394,6
35268,119882,102344,16
35269,119883,27138,29
